Tecno Spark Go 3 4GB RAM 64GB/128GB ROM 13MP Back Camera 5000 mAh Battery One Year Brand Warranty,1948166257,33999,50000,32% Off,Punjab,,,N/A,S 4 SHOPPING,No Brand,https://www.daraz.pk/products/3-4-64-128-13-5000-i1948166257.html
Vivo Y11d - IPS LCD - 6.74 Inches Display - 4GB RAM 128GB ROM - 5MP Front Camera - 50MP + 0.08MP Rear Camera - Unisoc T7225 Chipset - Dual SIM - 6500mAh Battery,1950600241,53499,54000,1% Off,Sindh,,,N/A,Mercato trading,No Brand,https://www.daraz.pk/products/vivo-y11d-ips-lcd-674-4gb-ram-128gb-rom-5mp-50mp-008mp-unisoc-t7225-6500mah-i1950600241.html
Redmi Note 15 8GB RAM 128GB/256GB ROM 108MP Back Camera 20MP Front Camera 6000mAh Battery One Year Brand Warranty,1957387118,69500,75000,7% Off,Punjab,,,N/A,2324 Communication Khanewal,No Brand,https://www.daraz.pk/products/15-8gb-128gb256gb-108mp-20mp-6000mah-i1957387118.html
"Infinix Hot 50 Pro Plus 8GB + 256GB , 6.78 FHD+3D-Curved AMOLED 120Hz , Fingerprint under display , 5000 mAh Battery - 33W wired,",825521085,76999,79999,4% Off,Punjab,,,N/A,Arslan Trading Co.,No Brand,https://www.daraz.pk/products/50-8gb-256gb-678-fhd3d-amoled-120hz-5000-mah-33w-i825521085.html
Redmi A7 Pro 4GB RAM 128GB ROM 6000 mAh Battery Front Camera 8MP Back Camera 13MP One Year Brand Waranty,1961282845,38999,40000,3% Off,Punjab,,,N/A,Atta Communication Khanewal,No Brand,https://www.daraz.pk/products/7-4-128-6000-8-13-i1961282845.html
"Honor X9D (5G) 12GB + 256GB, 6.79-inch OLED screen, 8300 mAh silicon-carbon Battery",1947620806,169999,N/A,N/A,Punjab,,,N/A,Combine Communication ,No Brand,https://www.daraz.pk/products/x9d-5g-12gb-256gb-679-oled-8300-mah-i1947620806.html
OPPO A6s 8GB + 256GB,1950710100,76999,89999,14% Off,Punjab,5.0,1,N/A,Retail - Oppo Flagship Store,OPPO Pakistan Official,https://www.daraz.pk/products/oppo-a6s-8gb-256gb-i1950710100.html
Aquos Sense 4 Plus - RAM 8GB - Storage 128GB - Dual SIM - Official PTA Approved - Original & Water Resistant,936550936,47967.4,53500,10% Off,Punjab,,,N/A,MMZ.Techs,No Brand,https://www.daraz.pk/products/4-8-128-i936550936.html
HMD Barbie 2660 2.8inch  Display Rear camera 0.3 MP  Battery 1450 mAh 64 MB RAM + One Year Brand Warranty,847346075,15999,22100,28% Off,Punjab,,,N/A,SS COMMUNICATION (kwl),No Brand,https://www.daraz.pk/products/hmd-2660-28-mp-64-mah-i847346075.html
"Samsung Galaxy A16 6GB + 128GB  6.7"" Super AMOLED Display 90Hz 5000 mAh Battery Fast Charging 25W Fingerprint (side-mounted) PTA Approved",846552119,72999,74999,3% Off,Punjab,,,N/A,Arslan Trading Co.,No Brand,https://www.daraz.pk/products/a16-6gb-128gb-90hz-67-mah-25-pta-i846552119.html
Honor X5c Plus 4GB RAM 128GB ROM 50MP + 0.08MP Back Camera One Year Brand Warranty,944317521,32500,35000,7% Off,Punjab,,,N/A,2324 Communication Khanewal,No Brand,https://www.daraz.pk/products/x5c-4gb-128gb-50mp-008mp-i944317521.html
Sego Zero 50    8GB RAM   +  256GB  Rom   Back Camera 64 MP       Battery  5000 mAh + One Year Brand Warranty,754277332,56500,60000,6% Off,Punjab,,,N/A,2324 Communication Khanewal,No Brand,https://www.daraz.pk/products/50-8gb-256gb-64-5000-mah-i754277332.html
ITEL S26 ULTRA = 8GB RAM = 256GB ROM = 6000mAh BATTERY,924668004,59999,N/A,N/A,Sindh,,,N/A,T.R Communication,No Brand,https://www.daraz.pk/products/s26-8gb-256gb-6000mah-i924668004.html
Samsung Galaxy A07 - 6.7'' Display 4GB RAM 64GB ROM 50MP Rear Camera 5000mAh Battery PTA Approved 1 Year Official Brand Warranty,924764289,34980,N/A,N/A,Punjab,5.0,1,N/A,AHM Mobile,Samsung,https://www.daraz.pk/products/a07-4gb-64gb-50mp-67-mah-pta-1-i924764289.html
Sharp Aquos R6 | 128GB Storage | 12GB RAM | Snapdragon 888 5G | 6.67” OLED Display | Official PTA Approved,810904578,69500,75000,7% Off,Punjab,,,N/A,IT World,No Brand,https://www.daraz.pk/products/r6-4-gb-12gb-128-oled-pta-i810904578.html
Infinix Note 60 Pro 8GB RAM 256GB ROM Front Camera 13MP Back Camera 50MP 6500mAh  Battery One Year Brand Warrenty,1949623948,115999,120000,3% Off,Punjab,,,N/A,Atta Communication Khanewal,No Brand,https://www.daraz.pk/products/60-8gb-256gb-13mp-50mp-6500mah-i1949623948.html
Sego Note 80 4GB RAM 128GB ROM 13MP Back Camera 5000 mAh Battery One Year Brand Warranty,1947925918,25499,30000,15% Off,Punjab,,,N/A,Atta Communication Khanewal,No Brand,https://www.daraz.pk/products/80-4gb-128gb-13mp-5000-mah-i1947925918.html
Realme C100i 4GB RAM 64GB ROM 7000 mAh Battery Health Front Camera 5MP Back Camera 8MP One Year Brand Warranty,1960415696,36999,43000,14% Off,Punjab,,,N/A,Atta Communication Khanewal,No Brand,https://www.daraz.pk/products/realme-c100i-4gb-ram-64gb-rom-7000-mah-5mp-8mp-i1960415696.html
"Samsung Galaxy A07 With 25W Charger – 4GB RAM + 64GB Storage | 50MP Dual Camera | 6.7” 90Hz Display | Helio G99 (6nm) | 5000mAh Battery 25W Fast Charging | Android 15 (OneUI 7, 6 Years Updates)",930094495,35499,39999,11% Off,Punjab,,,N/A,ALHAMDULILLAH TRADING CO,Samsung,https://www.daraz.pk/products/07-25-4-64-50-67-90hz-99-6-5000mah-25w-15-7-6-i930094495.html
Tecno Spark Go 3 - 4Gb Ram / 128Gb Storage - Official PTA Approved with 1 Year Official Brand Warranty.,1950382066,39499,45999,14% Off,Punjab,,,N/A,ALHAMDULILLAH TRADING CO,Tecno,https://www.daraz.pk/products/3-4-128-1-i1950382066.html
Honor X5c Plus 4GB RAM 128GB ROM 50MP + 0.08MP Back Camera One Year Brand Warranty,944317344,32499,35000,7% Off,Punjab,,,N/A,Ali Communication (Khanewal),No Brand,https://www.daraz.pk/products/x5c-4gb-128gb-50mp-008mp-i944317344.html
Tecno spark 40 6GB RAM 128 GB ROM 5200 mAh Battery 50 MP + AI Back Camera 1 Year Tecno PK Warranty,920188889,48999,50000,2% Off,Punjab,5.0,1,N/A,Atta Communication Khanewal,No Brand,https://www.daraz.pk/products/40-6gb-1-pk-50-mah-50-mp-ai-i920188889.html
Villaon V50s - IPS LCD - 6.52 Inches Display - 4GB RAM 64GB ROM - 5MP Front Camera - 8MP Rear Camera - Dual SIM - 4000mAh Battery,1953629662,24899,26000,4% Off,Sindh,,,N/A,KE traders,No Brand,https://www.daraz.pk/products/v50s-ips-lcd-652-4gb-64gb-5mp-8mp-4000mah-i1953629662.html
"Vivo Y29  8GB Ram + 128GB Rom,  6.68 inches  IPS Display,  Li-ion 6500 mAh -Fast battery 44W wired,",829250789,73999,74999,1% Off,Punjab,,,N/A,Arslan Trading Co.,No Brand,https://www.daraz.pk/products/8gb-y29-128gb-668-ips-li-ion-6500-mah-44w-i829250789.html
Itel A100 Ram 4GB Rom 128 Battery 5000 mAh One year Brand Warranty,930040742,31499,40000,21% Off,Punjab,,,N/A,Atta Communication Khanewal,No Brand,https://www.daraz.pk/products/a100-4gb-128-i930040742.html
"Vivo Y85 4gb 64gb Beauty Camera 3260mah battery 6.3"" Display",341755550,13999,19999,30% Off,Sindh,3.0,2,14 sold,H_S STORE,No Brand,https://www.daraz.pk/products/85-4-64-3260-63-i341755550.html
Realme 15T 5G - 6.57 Inches Display - 8GB RAM 256GB ROM - 50MP Front Camera - 50MP+2MP Rear Camera - Dual SIM - 7000mAh Battery,930849349,91999,95000,3% Off,Sindh,,,N/A,Kashif Electronics (Karachi),No Brand,https://www.daraz.pk/products/5g-15t-8gb-657-gb-50mp-50mp-2mp-256-mah-i930849349.html
Samsung Galaxy A26    8GB RAM   +    256GB Rom Back Triple Camera 50 MP + Battery     5000 mAh    +   One Year Brand Warranty,756628284,89999,115000,22% Off,Punjab,5.0,1,N/A,Ali Communication (Khanewal),No Brand,https://www.daraz.pk/products/8gb-a26-256gb-50-mp-5000-mah-i756628284.html
OPPO A6K 4GB RAM 128GB ROM 50MP Back Camera 6500 mAh Battery One Year Brand Warranty,1948486383,64999,N/A,N/A,Punjab,,,N/A,SS COMMUNICATION (kwl),No Brand,https://www.daraz.pk/products/4gb-a6k-50-gb-1-mah-i1948486383.html
"Vivo Y17 - 6.35 Inches IPS LCD Display - 8GB RAM - 256GB Storage - Official PTA Approved - Fingerprint Sensor - Helio P35 Processor - (Phone and Box Charger, No Accessories Included - Mix Color)",491864707,14999,24999,40% Off,Sindh,4.264150943396227,53,156 sold,Fashion Market,No Brand,https://www.daraz.pk/products/vivo-y17-635-ips-lcd-8gb-ram-256gb-pta-helio-p35-i491864707.html
"Samsung Galaxy A57 5G - 12GB RAM 256GB ROM | 6.7"" Super AMOLED Plus 120Hz | 50MP OIS Triple Camera | 5000mAh Battery (45W Fast Charge) | 100% Original.",1961340159,189999,199999,5% Off,Punjab,,,N/A,ALHAMDULILLAH TRADING CO,No Brand,https://www.daraz.pk/products/samsung-galaxy-a57-5g-12gb-ram-256gb-rom-67-amoled-120hz-50mp-ois-5000mah-45w-100-i1961340159.html
SEGO Super 4G - 2.4Inch - 2000 BatterymAH - Dual Sim - Wireless FM Radio- Any Color,798316491,6300,N/A,N/A,Sindh,,,N/A,Shop-Tech pk (Karachi),No Brand,https://www.daraz.pk/products/sego-super-4g-24inch-2000-batterymah-dual-sim-wireless-fm-radio-any-color-i798316491.html
Tecno Spark Go  - 4GB Ram 64GB Rom || 5000mAh Battery - Dual SIM - PTA Approved,427639924,45500,N/A,N/A,Punjab,,,N/A,kk shop,No Brand,https://www.daraz.pk/products/tecno-spark-go-4gb-ram-64gb-rom-5000mah-battery-dual-sim-pta-approved-i427639924.html
OPPO A6 | 8GB RAM + 128GB ROM,938723051,69499,69999,1% Off,Punjab,5.0,2,8 sold,OPPO OFFICIAL STORE,OPPO,https://www.daraz.pk/products/oppo-a6-8gb-ram-128gb-rom-i938723051.html
Samsung Galaxy A17 8GB RAM 256GBROM 50 MP + 5 MP + 2 MP Back Camera  5000 mAh Battery ONE YEAR BRAND WARRANTY,924677896,69000,90000,23% Off,Punjab,5.0,1,N/A,Ali Communication (Khanewal),No Brand,https://www.daraz.pk/products/8gb-a17-50-gbrom-5-mp-2-mp-2-mah-i924677896.html
Vivo Y31d  8GB RAM 128GB ROM Front Camera 8 MP Back Camera 50 MP  7200 mAh Battery Health One Year Brand Warrenty,1950847082,74999,76000,1% Off,Punjab,,,N/A,Ali Communication (Khanewal),No Brand,https://www.daraz.pk/products/vivo-y31d-8gb-ram-128gb-rom-8g-ram-256gb-rom-8-mp-50-mp-7200-mah-i1950847082.html
Google Pixel 7A | 128GB Storage | 8GB RAM | Google Tensor | Android 12 | 12MP Dual Camera | 4410 mAh Battery | Official PTA Approved,1948488558,67800,68500,1% Off,Punjab,,,N/A,MMZ.Techs,No Brand,https://www.daraz.pk/products/7-128-8-12-12mp-4410-i1948488558.html
ZTE Nubia A56 4GB RAM  128GB ROM 13 MP Back Camera 5000 mAh Battery ONE YEAR BRAND WARRANTY,927584781,37999,40000,5% Off,Punjab,,,N/A,S 4 SHOPPING,No Brand,https://www.daraz.pk/products/zte-nubia-4gb-a56-13-gb-1-mah-i927584781.html
Sony Xperia 1 Mark 4 - RAM 12GB - ROM 256GB - 5000mAh Battery - Dual SIM - Dust & Water Resistant - Official PTA Approved - Original Japanese Variant,927807997,150500,165000,9% Off,Punjab,5.0,1,N/A,MMZ.Techs,No Brand,https://www.daraz.pk/products/1-4-12-256-5000-i927807997.html
TECNO SPARK 50 = 6GB RAM = 128GB ROM = 7000mAh BATTERY,1957302806,57999,N/A,N/A,Punjab,,,N/A,H.T Communication,No Brand,https://www.daraz.pk/products/50-6gb-128gb-7000mah-i1957302806.html
Realme Note 70 - IPS LCD - 6.74 Inches Display - 6GB RAM 128GB ROM - 13MP Front Camera - 5MP Rear Camera - Dual SIM - 6300mAh Battery,921649462,43499,44000,1% Off,Sindh,,,N/A,KE traders,No Brand,https://www.daraz.pk/products/70-ips-lcd-674-6gb-128gb-13mp-5mp-6300mah-i921649462.html
ZTE Nubia V80 Pro 8GB RAM 256GB ROM 5000 mAh Battery Health Front Camera 16MP Back Camera 50MP One Year Brand Warranty,1961195256,47499,50000,5% Off,Punjab,,,N/A,Ali Communication (Khanewal),No Brand,https://www.daraz.pk/products/zte-nubia-v80-8gb-256gb-16mp-50mp-i1961195256.html
Galaxy A07 - 4GB Ram - 64GB Rom - 5000mAh Battery,938748931,30500,N/A,N/A,Sindh,,,N/A,Nafy Shafy,Samsung,https://www.daraz.pk/products/4gb-a07-64gb-5000mah-i938748931.html
Samsung Galaxy A 56  5G   8GB RAM  +  256GB    Rom        5000 mAh  Battery  Back Camera: 50 MP +  One Year Brand Warranty,757320778,127499,135000,6% Off,Punjab,,,N/A,SS COMMUNICATION (kwl),No Brand,https://www.daraz.pk/products/8gb-55g-a-256gb-50-mp-i757320778.html
REALME C71 = 6GB RAM = 128GB ROM = 6300mAh BATTERY,831442080,54999,N/A,N/A,Punjab,,,N/A,H.T Communication,No Brand,https://www.daraz.pk/products/c71-6gb-128gb-6300mah-i831442080.html
Realme Note 60x || 8GB RAM (3GB+5GB EXPANDABLE DYNAMIC RAM) || 64GB ROM || 8MP + Flicker Back Camera || 5000 mAh Battery || 6.74 Inch Display,659436124,27999,30000,7% Off,Punjab,4.0,4,6 sold,S 4 SHOPPING,No Brand,https://www.daraz.pk/products/60x-8gb-3gb-5gb-67-64gb-8mp-20-000-mah-5000-i659436124.html
vivo V70 12GB+256GB PTA Approved,1960043387,179949,N/A,N/A,Punjab,,,N/A,Daraz Retail Seller,vivo .,https://www.daraz.pk/products/vivo-v70-12gb256gb-pta-approved-i1960043387.html
Nothing 4a 12GB / 256GB- Get Free CMF Buds 2A,1954210480,208399,214999,3% Off,Punjab,,,N/A,Daraz Retail Seller,Nothing,https://www.daraz.pk/products/nothing-4a-12gb-256gb-get-free-cmf-buds-2a-i1954210480.html
Vivo Y85 4gb RAM 64gb Memory  Charger and packing box,493605285,13999,19999,30% Off,Sindh,4.377049180327869,183,640 sold,H_S STORE,No Brand,https://www.daraz.pk/products/85-4-64-i493605285.html
Redmi A5      4GB RAM  +  64GB  Rom  +   32MP Back Camera  5200 mAh Battery  +  1 Year Brand Warranty,761393868,30000,35000,14% Off,Punjab,5.0,1,5 sold,S 4 SHOPPING,No Brand,https://www.daraz.pk/products/4gb-a5-64gb-32mp-5200-mah-1-i761393868.html
Moto G Play 2024 - 6.5 Inches Full HD+ Display - 4GB RAM 64GB ROM - NO Sim(Wife Only) - SnapDragon Processor - Fingerprint Sensor - Mix Color (Phone Only - Box Charger Accessoires Not Included),913891485,22999,34999,34% Off,Sindh,,0,N/A,Fashion Market,No Brand,https://www.daraz.pk/products/2024-65-4-64-i913891485.html
Villaon V50s 4GB RAM 64GB ROM Front Camera 5MP Back Camera 8MP 4000mAh  Battery One Year Brand Warenty,1949603841,24499,30000,18% Off,Punjab,,,N/A,Ali Communication (Khanewal),No Brand,https://www.daraz.pk/products/4gb-v50s-64gb-5mp-8mp-4000mah-i1949603841.html
"Vivo Y04  4GB +  64GB  , 6.74 inches  Display 90Hz, 5500 mAh - Battery charging 15W wired , Fingerprint (side-mounted)",886926300,47999,49999,4% Off,Punjab,5.0,0,N/A,Combine Communication ,No Brand,https://www.daraz.pk/products/4gb-64gb-y04-90hz-674-mah-15-i886926300.html
REALME C100i = 4GB RAM = 64GB ROM = 7000mAh BATTERY,1959731852,39999,N/A,N/A,Punjab,,,N/A,H.T Communication,No Brand,https://www.daraz.pk/products/c100i-4gb-64gb-7000mah-i1959731852.html
VGOTEL SMART 9 PRO = 4GB RAM = 64GB ROM = 5000mAh BATTERY,1957097317,29999,N/A,N/A,Punjab,,,N/A,H.T Communication,No Brand,https://www.daraz.pk/products/9-4gb-64gb-5000mah-i1957097317.html
Nokia 1200 with Good LCD,1951578716,5100,5200,2% Off,Punjab,,,N/A,Meherz Trader,Nokia,https://www.daraz.pk/products/1200-lcd-i1951578716.html
Oppo A6X 4GB RAM 128GB ROM 6500 mAh Battery Health Front Camera 5MP Back Camera 13MP One Year Brand Warranty,1961700163,46999,50000,6% Off,Punjab,,,N/A,Atta Communication Khanewal,No Brand,https://www.daraz.pk/products/a6x-4gb-128gb-6500-mah-5mp-13mp-i1961700163.html
REDMI A7 PRO = 4GB RAM = 128GB ROM = 6000mAh BATTERY,1960894824,44999,N/A,N/A,Punjab,,,N/A,H.T Communication,No Brand,https://www.daraz.pk/products/a7-4gb-128gb-6000mah-i1960894824.html
itel A100c - 4GB RAM 64GB ROM 6.56'' HD+ Display 500mAh Battery PTA Approved 1 Year Brand Warranty,948464781,29980,N/A,N/A,Punjab,,,N/A,AHM Mobile,itel,https://www.daraz.pk/products/itel-a100c-4gb-ram-64gb-rom-656-hd-500mah-pta-1-i948464781.html
Aquos R5G | 256GB Storage | 12GB RAM | Snapdragon 888 5G | 6.67” OLED Display | Official PTA Approved - Water  Resistant - Aquos R5 Best for PubG,936557758,56500,61500,8% Off,Punjab,,,N/A,MMZ.Techs,No Brand,https://www.daraz.pk/products/5-256-12-888-5-667-oled-i936557758.html
Moto G Power 2021 - 6.6 Inches Full HD+ Display - 4GB RAM 64GB ROM - PTA Approved Single Sim - Fingerprint Sensor - Mix Color (Phone Only  Charger Accessoires Not Included),913884422,23499,28999,19% Off,Sindh,,,N/A,Fashion Market,No Brand,https://www.daraz.pk/products/g-2021-hd-4gb-64gb-pta-i913884422.html
Nokia Asha 200 Dual SIM - QWERTY Keyboard - PTA Approved - Lush Condition - Collectible Secondary Phone,1953752636,6649,15000,56% Off,Sindh,,,N/A,Tech Season,No Brand,https://www.daraz.pk/products/200-i1953752636.html
Realme C71 - IPS LCD - 6.72 Inches Display - 6GB RAM 128GB ROM - 5MP Front Camera - 50MP Rear Camera - Dual SIM - 6300mAh Battery,831462614,46499,47000,1% Off,Sindh,,,N/A,KE traders,No Brand,https://www.daraz.pk/products/c71-ips-lcd-672-6gb-128gb-5mp-50mp-6300mah-i831462614.html
“POWER 666” (a Club Mobile phone model).,1947760164,3900,N/A,N/A,Sindh,,,N/A,Js mobile zone,No Brand,https://www.daraz.pk/products/power-666-a-club-mobile-phone-model-i1947760164.html
Samsung Galaxy S25 Ultra || 12GB RAM 512GB ROM ||  Qualcomm Snapdragon 8 Elite (3nm) Processor ||  UHD 8K Back Video Recording || 200.0 MP Camera || 6.9 Inches Display,671355069,399999,560000,29% Off,Punjab,,,N/A,Ali Communication (Khanewal),No Brand,https://www.daraz.pk/products/s25-12gb-8-gb-8-3nm-uhd-8k-67-1-mp-11-i671355069.html
"BTs ,universal Hf Joine Hf BT.pro",413937765,90000,N/A,N/A,Punjab,,,N/A,Ahmobile,No Brand,https://www.daraz.pk/products/bts-universal-hf-joine-hf-btpro-i413937765.html
"Realme C75 8GB+16GB Dynamic Ram 128GB Rom , 6.72'' 90Hz FHD Display , IP69 Dust & Water Resistance , 6000 mAh - Fast charging 45W",656983766,63999,64999,2% Off,Punjab,,,N/A,Combine Communication ,No Brand,https://www.daraz.pk/products/16gb-8gb-c75-128gb-90hz-fhd-ip69-1-mah-45w-i656983766.html
Nokia 108.MOBILE PHONE,1947565922,3700,N/A,N/A,Sindh,,,N/A,Js mobile zone,No Brand,https://www.daraz.pk/products/nokia-108mobile-phone-i1947565922.html
Sharp Aquos R7 - 6.6 QHD+ Display - Dual Sim Physical + E-Sim - 12GB RAM - 256GB ROM +SD Card Supported - Snapdragon 8 Gen 1 Processor - In-Screen Fingerprint (Phone Only - Box Charger Accessoires Not Included - Official PTA Approved),946844267,64999,99999,35% Off,Sindh,,,N/A,Fashion Market,No Brand,https://www.daraz.pk/products/7-66-12-256-8-1-i946844267.html
Aquos R5G | 256GB Storage | 12GB RAM | Snapdragon 865 |Official PTA Approved | Gaming Phone - 5G Supported,421354745,66920,68500,2% Off,Punjab,,,N/A,MyTechStorePK,No Brand,https://www.daraz.pk/products/r5g-2gb-12gb-10-pta-5g-i421354745.html
SONY Xperia 5 - 6GB /64GB- Official PTA Approved - Original & Water Resistant,414197419,38800,60500,36% Off,Punjab,5.0,2,N/A,kk shop,No Brand,https://www.daraz.pk/products/5-6gb64gb-pta-i414197419.html
Sony Xperia 5 Mark 3 - RAM 8GB - ROM 128GB - 4500mAh Battery - 6.1 Inch Display - Dust & Water Resistant - Official PTA Approved,473272895,89500,N/A,N/A,Punjab,,0,N/A,IT World,No Brand,https://www.daraz.pk/products/sony-xperia-5-mark-3-ram-8gb-rom-128gb-4500mah-battery-61-inch-display-dust-water-resistant-official-pta-approved-i473272895.html
"Samsung Galaxy A16 8GB + 256GB  6.7"" Super AMOLED Display 90Hz 5000 mAh Battery Fast Charging 25W Fingerprint (side-mounted) PTA Approved",846523421,84999,85999,1% Off,Punjab,5.0,2,6 sold,Arslan Trading Co.,No Brand,https://www.daraz.pk/products/8gb-a16-90hz-256-mah-25-pta-i846523421.html
Infinix Hot 60 Pro - 6.8'' Amoled Display 8GB RAM 128GB ROM 5160mAh Battery 45w Fast Charge PTA Approved 1 Year Official Brand Warranty,911872421,64980,N/A,N/A,Punjab,,,N/A,AHM Mobile,infinx,https://www.daraz.pk/products/60-68-8gb-128gb-5160mah-45-pta-1-i911872421.html
Tecno Spark 40 - 6.67 Inches Display - 6GB RAM 128GB ROM - 8MP Front Camera - 50MP Rear Camera - Dual SIM - 5200mAh Battery,923404596,54499,55000,1% Off,Sindh,5.0,1,N/A,Kashif Electronics (Karachi),No Brand,https://www.daraz.pk/products/40-667-6gb-128gb-8mp-50mp-5200mah-i923404596.html
Samsung A04 3/32  4/64,399013988,42000,N/A,N/A,Khyber Pakhtunkhwa,,,N/A,Manzoor Mobile,No Brand,https://www.daraz.pk/products/samsung-a04-332-464-i399013988.html
"Honor X6c  6GB RAM 128GB & 256GB ROM  5300 mAh Battery Front Camera 5MP, f/2.2 Back Camera 50MP Main Camera (F1.8)+Auxiliary lens1 Year HONOR PK Warranty",890976962,39999,50000,20% Off,Punjab,,,N/A,2324 Communication Khanewal,No Brand,https://www.daraz.pk/products/honor-x6c-6gb-ram-128gb-256gb-rom-5300-mah-5mp-f22-50mp-f18-1-honor-pk-i890976962.html
Samsung Galaxy A06 4GB RAM 64GB ROM,797819985,30000,N/A,N/A,Sindh,,,N/A,H.S Communication,No Brand,https://www.daraz.pk/products/4gb-a06-64gb-i797819985.html
"OPPO RENO2 Z (CPH1945, CPH1951, CPH1917) 6.53 Inches AMOLED Display - 8GB RAM 256GB ROM - In-Screen FingerPrint - Motorized pop-up Camera - Dual SIM (WIth Box Only - Charger Accessoires Not Included - Multi Color)",492006014,28243,39999,29% Off,Sindh,3.0,2,5 sold,Fashion Market,No Brand,https://www.daraz.pk/products/oppo-reno2-z-cph1945-cph1951-cph1917-653-inches-amoled-display-8gb-ram-256gb-rom-in-screen-fingerprint-motorized-pop-up-camera-dual-sim-with-box-only-charger-accessoires-not-included-multi-color-i492006014.html
Motorola Moto Edge Plus 2020 12GB Ram 256GB Rom Single Sim PTA Approved,433242717,82000,N/A,N/A,Sindh,4.733333333333333,15,17 sold,The Best Communication,Motorola,https://www.daraz.pk/products/12gb-1-gb-pta-i433242717.html
Redmi 14C RAM 6 GB ROM 128 GB  Front Camera	13 MP Back Camera	50 MP + 2 MP + 0.08 MP Battery Type	5160mAh,589829671,41999,65000,35% Off,Punjab,,,N/A,Ali Communication (Khanewal),No Brand,https://www.daraz.pk/products/14c-6-gb-128-gb-13-mp-50-mp-2-mp-2-mp-008-mah-i589829671.html
Oppo A6X 4GB RAM 128GB ROM 6500 mAh Battery Health Front Camera 5MP Back Camera 13MP One Year Brand Warranty,1961690439,46999,50000,6% Off,Punjab,,,N/A,2324 Communication Khanewal,No Brand,https://www.daraz.pk/products/a6x-4gb-128gb-6500-mah-5mp-13mp-i1961690439.html
Honor X6c - 6.61 Inches Display - 6GB RAM 128GB/256GB ROM - 5MP Front Camera - 50MP Rear Camera - Dual SIM - 5300mAh Battery,894343094,39499,40000,1% Off,Sindh,,,N/A,Kashif Electronics (Karachi),No Brand,https://www.daraz.pk/products/x6c-6gb-6gb661-gb-5mp-50mp-128-mah-i894343094.html
"Redmi A7 Pro - 4GB RAM 128GB ROM | 6.9"" Massive 120Hz Display | 6000mAh Mega Battery | 32MP Dual Camera | 100% Original Box Packed",1960657190,38999,44999,13% Off,Punjab,,,N/A,ALHAMDULILLAH TRADING CO,No Brand,https://www.daraz.pk/products/7-4-128-69-120hz-6000mah-32mp-100-i1960657190.html
Realme 15 5G - 144hz AMOLED LCD - 6.77 Inches Display - 12GB RAM 512GB ROM - 50MP Front Camera - 50MP+8MP Rear Camera - Dual SIM - 7000mAh Battery,930933451,122999,125000,2% Off,Sindh,,,N/A,KE traders,No Brand,https://www.daraz.pk/products/15-5g-144hz-lcd-677-12gb-512gb-50mp-50mp-8mp-7000mah-i930933451.html
Galaxy A06 - 4GB Ram - 128GB Rom - 5000mAh Battery,632953288,32700,N/A,N/A,Sindh,,,N/A,Nafy Shafy,No Brand,https://www.daraz.pk/products/4gb-a06-64gb-5000mah-i632953288.html
Infinix Note 50 Pro Ram 12GB Rom 256GB  Battery  5200 Mah Camera 50 Mp   Battery 5200 mAh  One Year Brand Warranty,744365711,95000,105000,10% Off,Punjab,,,N/A,S 4 SHOPPING,No Brand,https://www.daraz.pk/products/50-8gb-256gb-50-mah-i744365711.html
"Google Pixel 7A – 6.1"" QHD+ Display, 128GB, 8GB RAM, Dual Sim (Physical + E-SIM) Official PTA Approved - Imported, Phone Only (100% Original - Mix Color)",1947253975,74999,99999,25% Off,Sindh,,,N/A,Fashion Market,No Brand,https://www.daraz.pk/products/7a-qhd-8gb-8gb-61-pta-128-i1947253975.html
Redmi Note 14 Pro || 8GB RAM 256GB ROM || 6.67 Inches 120Hz AMOLED Capacitive Touchscreen || 200MP Back Camera || 5500 mAh Battery,655940898,79499,85000,6% Off,Punjab,5.0,0,N/A,Ali Communication (Khanewal),No Brand,https://www.daraz.pk/products/14-8gb-256gb-667-hz-200mp-1-mah-i655940898.html
HONOR X5c Plus - TFT LCD - 6.74 Inches Display - 4GB RAM 128GB ROM - 5MP Front Camera - 50MP Rear Camera - Dual SIM - 5260mAh Battery,936922294,32999,34000,3% Off,Sindh,,,N/A,KE traders,No Brand,https://www.daraz.pk/products/x5c-tft-lcd-674-4gb-128gb-5mp-50mp-5260mah-i936922294.html
Vivo Y400 8GB RAM 256GB ROM 6000 mAh Battery 50 + 2 MP Back Camera 1 Year Vivo PK Warranty,915781503,89999,100000,10% Off,Punjab,5.0,1,N/A,Ali Communication (Khanewal),No Brand,https://www.daraz.pk/products/8gb-y400-1-pk-50-2-mp-1-gb-i915781503.html
Vivo Y05 4GB RAM 128GB ROM 8 MP Back Camera 6500 mAh Battery One Year Brand Warranty,1948014156,44999,46999,4% Off,Punjab,,,N/A,S 4 SHOPPING,No Brand,https://www.daraz.pk/products/4gb-y05-8gb-8-mp-i1948014156.html
Sego Note 80 4GB RAM 128GB ROM 13MP Back Camera 5000 mAh Battery One Year Brand Warranty,1948080698,25499,30000,15% Off,Punjab,,,N/A,2324 Communication Khanewal,No Brand,https://www.daraz.pk/products/80-4gb-128gb-13mp-5000-mah-i1948080698.html
